stationId,timestamp,aqi,pm25,pm10,no2,so2,co
DPCC_WZ_01,2026-04-05T23:30:00.000Z,121,43.5,169.5,14.5,24.9,586
DPCC_WZ_01,2026-04-06T00:30:00.000Z,91,31,139.7,7,22.6,339
DPCC_WZ_01,2026-04-06T01:30:00.000Z,85,28.5,148.5,4,19.6,257
DPCC_WZ_01,2026-04-06T02:30:00.000Z,88,29.5,173.7,3.4,16,250
DPCC_WZ_01,2026-04-06T03:30:00.000Z,92,31.4,198.8,3.6,13.2,255
DPCC_WZ_01,2026-04-06T04:30:00.000Z,94,32.5,220.7,3,11.5,246
DPCC_WZ_01,2026-04-06T05:30:00.000Z,96,33.4,243.1,3.3,10.6,248
DPCC_WZ_01,2026-04-06T06:30:00.000Z,91,31.1,255.2,8.8,10.3,272
DPCC_WZ_01,2026-04-06T07:30:00.000Z,108,38.2,288.7,17.7,12.3,323
DPCC_WZ_01,2026-04-06T08:30:00.000Z,140,51.3,328.8,30.3,15.1,395
DPCC_WZ_01,2026-04-06T09:30:00.000Z,154,62.2,352,41.3,18.1,482
DPCC_WZ_01,2026-04-06T10:30:00.000Z,159,71.9,381.8,49.3,21.5,589
DPCC_WZ_01,2026-04-06T11:30:00.000Z,165,82.2,446.1,55.8,25,710
DPCC_WZ_01,2026-04-06T12:30:00.000Z,170,92.2,516,60.3,27.4,821
DPCC_WZ_01,2026-04-06T13:30:00.000Z,173,98.5,560.7,62,27.7,919
DPCC_WZ_01,2026-04-06T14:30:00.000Z,174,100.1,570,61.9,26.8,1006
DPCC_WZ_01,2026-04-06T15:30:00.000Z,174,101,558.8,61.9,26.4,1068
DPCC_WZ_01,2026-04-06T16:30:00.000Z,175,102,551.3,63.8,27,1099
DPCC_WZ_01,2026-04-06T17:30:00.000Z,175,102.7,534.6,65.9,28.1,1104
DPCC_WZ_01,2026-04-06T18:30:00.000Z,135,49.5,236.1,16.4,13.6,1083
DPCC_WZ_01,2026-04-06T19:30:00.000Z,135,49.2,231,19.8,15.2,1037
DPCC_WZ_01,2026-04-06T20:30:00.000Z,153,60.3,303.6,24.2,17.6,965
DPCC_WZ_01,2026-04-06T21:30:00.000Z,161,75.7,421.9,26.2,20.2,857
DPCC_WZ_01,2026-04-06T22:30:00.000Z,167,85.9,523.4,23.2,23.6,682
DPCC_WZ_01,2026-04-06T23:30:00.000Z,169,90.3,597.9,17.8,27.2,473
DPCC_WZ_01,2026-04-07T00:30:00.000Z,166,84.5,596,13.5,28.8,315
DPCC_WZ_01,2026-04-07T01:30:00.000Z,160,72.4,543.9,11.6,26.3,248
DPCC_WZ_01,2026-04-07T02:30:00.000Z,161,74.7,573.7,11,21.7,232
DPCC_WZ_01,2026-04-07T03:30:00.000Z,158,68.9,451.7,11.4,18.9,242
DPCC_WZ_01,2026-04-07T04:30:00.000Z,160,72.6,495.5,13,19.8,281
DPCC_WZ_01,2026-04-07T05:30:00.000Z,161,74.7,523.4,15.8,22.5,344
DPCC_WZ_01,2026-04-07T06:30:00.000Z,165,82,510.4,25.2,31.8,393
DPCC_WZ_01,2026-04-07T07:30:00.000Z,167,86.4,504.8,28.4,30.4,407
DPCC_WZ_01,2026-04-07T08:30:00.000Z,166,85.4,453.6,32.5,28.4,407
DPCC_WZ_01,2026-04-07T09:30:00.000Z,162,77.5,389.3,33.7,26.3,410
DPCC_WZ_01,2026-04-07T10:30:00.000Z,159,71.5,396.7,28.9,23.8,432
DPCC_WZ_01,2026-04-07T11:30:00.000Z,156,65.2,391.2,21.1,21.1,458
DPCC_WZ_01,2026-04-07T12:30:00.000Z,154,60.8,366,15.7,19.3,462
DPCC_WZ_01,2026-04-07T13:30:00.000Z,140,51.5,228.6,15.4,19.1,425
DPCC_WZ_01,2026-04-07T14:30:00.000Z,148,54.6,238.4,17.4,19.8,367
DPCC_WZ_01,2026-04-07T15:30:00.000Z,143,52.4,195.1,18.9,19.8,323
DPCC_WZ_01,2026-04-07T16:30:00.000Z,132,48,165.3,18.5,18,308
DPCC_WZ_01,2026-04-07T17:30:00.000Z,125,45.1,149,17.6,15.7,307
DPCC_WZ_01,2026-04-07T18:30:00.000Z,155,63.6,169,25.8,19.8,314
DPCC_WZ_01,2026-04-07T19:30:00.000Z,153,59.8,162.1,25.6,22.9,335
DPCC_WZ_01,2026-04-07T20:30:00.000Z,151,55.5,143.4,25.1,27.3,363
DPCC_WZ_01,2026-04-07T21:30:00.000Z,132,48.2,129.9,23.6,30.7,371
DPCC_WZ_01,2026-04-07T22:30:00.000Z,124,44.7,135.5,20.2,32.7,338
DPCC_WZ_01,2026-04-07T23:30:00.000Z,118,42.5,128.5,15.8,33.9,286
DPCC_WZ_01,2026-04-08T00:30:00.000Z,124,44.7,125.7,12.1,33.5,253
DPCC_WZ_01,2026-04-08T01:30:00.000Z,120,43.4,120.1,9.5,30.5,257
DPCC_WZ_01,2026-04-08T02:30:00.000Z,110,39.1,111.3,7.7,26.1,279
DPCC_WZ_01,2026-04-08T03:30:00.000Z,105,37,104.8,7.2,22.8,303
DPCC_WZ_01,2026-04-08T04:30:00.000Z,104,36.8,104.1,8.6,22.2,328
DPCC_WZ_01,2026-04-08T05:30:00.000Z,106,37.5,116.4,11.4,22.9,355
DPCC_WZ_01,2026-04-08T06:30:00.000Z,123,44.5,170.9,13.6,16.2,372
DPCC_WZ_01,2026-04-08T07:30:00.000Z,110,39,85.9,18.5,17.9,368
DPCC_WZ_01,2026-04-08T08:30:00.000Z,110,39.2,59.8,25.1,20.1,354
DPCC_WZ_01,2026-04-08T09:30:00.000Z,116,41.6,93.8,29.5,21.3,350
DPCC_WZ_01,2026-04-08T10:30:00.000Z,119,42.8,94.1,29.6,20.5,370
DPCC_WZ_01,2026-04-08T11:30:00.000Z,122,44,89.6,27.4,18.7,401
DPCC_WZ_01,2026-04-08T12:30:00.000Z,124,44.8,78.9,25.3,17.2,420
DPCC_WZ_01,2026-04-08T13:30:00.000Z,125,45.1,70.1,23.9,16.3,414
DPCC_WZ_01,2026-04-08T14:30:00.000Z,127,46,68.5,22.6,15.6,397
DPCC_WZ_01,2026-04-08T15:30:00.000Z,130,47.3,66.1,21.8,15.3,392
DPCC_WZ_01,2026-04-08T16:30:00.000Z,132,48.1,65,21.8,15.3,411
DPCC_WZ_01,2026-04-08T17:30:00.000Z,134,48.9,66.4,22.2,15.6,441
DPCC_WZ_01,2026-04-08T18:30:00.000Z,130,47.3,116.4,16.7,14.7,475
DPCC_WZ_01,2026-04-08T19:30:00.000Z,134,48.8,101,18.3,16.2,516
DPCC_WZ_01,2026-04-08T20:30:00.000Z,140,51.5,92.4,20.4,18.6,560
DPCC_WZ_01,2026-04-08T21:30:00.000Z,145,53.3,102,21.3,22.9,583
DPCC_WZ_01,2026-04-08T22:30:00.000Z,153,58.8,121.5,20,32,574
DPCC_WZ_01,2026-04-08T23:30:00.000Z,153,59.6,149,17.5,42.9,544
DPCC_WZ_01,2026-04-09T00:30:00.000Z,150,55.4,182.1,14.7,47.9,503
DPCC_WZ_01,2026-04-09T01:30:00.000Z,125,45.4,189.5,11.1,41.5,441
DPCC_WZ_01,2026-04-09T02:30:00.000Z,123,44.6,204,7.1,29.1,367
DPCC_WZ_01,2026-04-09T03:30:00.000Z,123,44.5,218.9,5.1,19.4,319
DPCC_WZ_01,2026-04-09T04:30:00.000Z,120,43.2,231,5.8,15.8,310
DPCC_WZ_01,2026-04-09T05:30:00.000Z,120,43.4,254.3,8.6,14.9,328
DPCC_WZ_01,2026-04-09T06:30:00.000Z,102,36.1,204.9,14.4,15.2,370
DPCC_WZ_01,2026-04-09T07:30:00.000Z,123,44.5,223.1,22.1,16.6,461
DPCC_WZ_01,2026-04-09T08:30:00.000Z,141,51.8,244,32.5,18.6,577
DPCC_WZ_01,2026-04-09T09:30:00.000Z,152,57.9,283.1,39,19.8,647
DPCC_WZ_01,2026-04-09T10:30:00.000Z,155,63.6,335.3,38,19.7,630
DPCC_WZ_01,2026-04-09T11:30:00.000Z,158,69.8,381.8,33,19,567
DPCC_WZ_01,2026-04-09T12:30:00.000Z,161,74.7,411.6,27.8,18.2,504
DPCC_WZ_01,2026-04-09T13:30:00.000Z,162,76.8,414.4,23.4,17.6,452
DPCC_WZ_01,2026-04-09T14:30:00.000Z,163,78,399.5,18.8,17,401
DPCC_WZ_01,2026-04-09T15:30:00.000Z,163,78.9,390.2,15.3,16.7,368
DPCC_WZ_01,2026-04-09T16:30:00.000Z,164,79.9,390.2,13.2,16.9,360
DPCC_WZ_01,2026-04-09T17:30:00.000Z,164,81,407,12.2,17.4,370
DPCC_WZ_01,2026-04-09T18:30:00.000Z,166,84.8,476.8,12.8,23.4,396
DPCC_WZ_01,2026-04-09T19:30:00.000Z,167,86.1,466.6,14.5,23.6,461
DPCC_WZ_01,2026-04-09T20:30:00.000Z,169,90.1,430.3,16.7,23.6,543
DPCC_WZ_01,2026-04-09T21:30:00.000Z,169,91.3,502.9,17.1,22.7,573
DPCC_WZ_01,2026-04-09T22:30:00.000Z,164,80.3,478.7,13.8,19.9,501
DPCC_WZ_01,2026-04-09T23:30:00.000Z,162,76.4,527.1,8.6,16,376
DPCC_WZ_01,2026-04-10T00:30:00.000Z,167,86.1,687.3,4.7,12.9,281
DPCC_WZ_01,2026-04-10T01:30:00.000Z,176,103.4,890.3,3.3,11.1,249
DPCC_WZ_01,2026-04-10T02:30:00.000Z,186,122.5,1091.5,3.2,10,246
DPCC_WZ_01,2026-04-10T03:30:00.000Z,195,140.2,1262.9,4,9.4,250
DPCC_WZ_01,2026-04-10T04:30:00.000Z,204,153.7,1382.1,6.2,9.3,253
DPCC_WZ_01,2026-04-10T05:30:00.000Z,211,160.7,1408.2,9.3,9.8,262
DPCC_WZ_01,2026-04-10T06:30:00.000Z,194,138.8,1173.5,12.2,9.4,283
DPCC_WZ_01,2026-04-10T07:30:00.000Z,200,149.9,1210.7,13.8,10.5,327
DPCC_WZ_01,2026-04-10T08:30:00.000Z,209,158.3,1218.2,15.9,12,381
DPCC_WZ_01,2026-04-10T09:30:00.000Z,213,162.5,1207,17.1,13.2,415
DPCC_WZ_01,2026-04-10T10:30:00.000Z,211,160.7,1151.1,16.6,13.9,410
DPCC_WZ_01,2026-04-10T11:30:00.000Z,202,151.8,1028.2,15.3,14.4,384
DPCC_WZ_01,2026-04-10T12:30:00.000Z,195,140.6,894.1,13.8,14.7,357
DPCC_WZ_01,2026-04-10T13:30:00.000Z,190,130.9,789.8,12.3,14.8,332
DPCC_WZ_01,2026-04-10T14:30:00.000Z,185,121.5,709.7,10.8,14.9,307
DPCC_WZ_01,2026-04-10T15:30:00.000Z,180,111.5,642.6,9.8,15.1,296
DPCC_WZ_01,2026-04-10T16:30:00.000Z,175,102,586.7,9.4,15.6,306
DPCC_WZ_01,2026-04-10T17:30:00.000Z,170,93.1,532.7,9.6,16.4,331
DPCC_WZ_01,2026-04-10T18:30:00.000Z,173,98,540.2,10.7,16.2,369
DPCC_WZ_01,2026-04-10T19:30:00.000Z,171,93.4,521.5,13.1,17.4,442
DPCC_WZ_01,2026-04-10T20:30:00.000Z,171,95,529,16.1,18.9,527
DPCC_WZ_01,2026-04-10T21:30:00.000Z,173,99,601.6,17.2,19.8,560
DPCC_WZ_01,2026-04-10T22:30:00.000Z,173,98,614.7,14.3,19.6,490
DPCC_WZ_01,2026-04-10T23:30:00.000Z,168,88.2,536.4,9.5,18.6,367
DPCC_WZ_01,2026-04-11T00:30:00.000Z,162,77.1,478.7,5.7,17.4,273
DPCC_WZ_01,2026-04-11T01:30:00.000Z,161,74.3,495.5,4.1,15.7,243
DPCC_WZ_01,2026-04-11T02:30:00.000Z,160,72.2,516,3.7,13.7,243
DPCC_WZ_01,2026-04-11T03:30:00.000Z,158,69.4,514.1,4,12.1,250
DPCC_WZ_01,2026-04-11T04:30:00.000Z,158,68.5,532.7,4.6,11.1,247
DPCC_WZ_01,2026-04-11T05:30:00.000Z,157,68,542,6,10.6,252
DPCC_WZ_01,2026-04-11T06:30:00.000Z,145,53.2,371.6,10.1,11.8,295
DPCC_WZ_01,2026-04-11T07:30:00.000Z,155,62.9,366.9,19.6,14.6,425
DPCC_WZ_01,2026-04-11T08:30:00.000Z,161,75,368.8,32.3,18.3,593
DPCC_WZ_01,2026-04-11T09:30:00.000Z,166,83.6,446.1,39.4,20.4,687
DPCC_WZ_01,2026-04-11T10:30:00.000Z,171,94.3,579.3,35.5,19.3,633
DPCC_WZ_01,2026-04-11T11:30:00.000Z,172,96.9,603.5,26,16.6,505
DPCC_WZ_01,2026-04-11T12:30:00.000Z,169,89.9,530.9,18.5,14.3,412
DPCC_WZ_01,2026-04-11T13:30:00.000Z,165,82,454.5,15.7,13.2,402
DPCC_WZ_01,2026-04-11T14:30:00.000Z,161,74.7,390.2,15,12.6,427
DPCC_WZ_01,2026-04-11T15:30:00.000Z,159,71.5,351.1,15.7,12.6,450
DPCC_WZ_01,2026-04-11T16:30:00.000Z,161,75.4,361.4,18.8,13.6,448
DPCC_WZ_01,2026-04-11T17:30:00.000Z,166,84.1,390.2,23.5,15.2,443
DPCC_WZ_01,2026-04-11T18:30:00.000Z,154,61,272.9,22,15.4,465
DPCC_WZ_01,2026-04-11T19:30:00.000Z,159,70.3,325,21.5,17.3,557
DPCC_WZ_01,2026-04-11T20:30:00.000Z,164,81,355.8,20.6,19.9,676
DPCC_WZ_01,2026-04-11T21:30:00.000Z,165,83.4,421,18.5,21.4,716
DPCC_WZ_01,2026-04-11T22:30:00.000Z,160,72.4,380.9,14.2,20.9,601
DPCC_WZ_01,2026-04-11T23:30:00.000Z,152,58.1,339.9,8.7,19.2,407
DPCC_WZ_01,2026-04-12T00:30:00.000Z,140,51.2,334.3,4.6,17.1,262
DPCC_WZ_01,2026-04-12T01:30:00.000Z,142,52,379,3,14.6,224
DPCC_WZ_01,2026-04-12T02:30:00.000Z,151,56.3,451.7,2.8,11.7,236
DPCC_WZ_01,2026-04-12T03:30:00.000Z,155,63.3,549.5,3.3,9.5,250
DPCC_WZ_01,2026-04-12T04:30:00.000Z,160,72.9,668.7,4,8.4,247
DPCC_WZ_01,2026-04-12T05:30:00.000Z,166,84.8,804.7,5.3,8.1,247
DPCC_WZ_01,2026-04-12T06:30:00.000Z,172,96.4,905.2,8.6,9.2,264
DPCC_WZ_01,2026-04-12T07:30:00.000Z,179,109.9,948.1,12.8,10.9,304
DPCC_WZ_01,2026-04-12T08:30:00.000Z,186,122.9,949.9,18.5,13.2,362
DPCC_WZ_01,2026-04-12T09:30:00.000Z,191,133.6,990.9,22.2,14.9,427
DPCC_WZ_01,2026-04-12T10:30:00.000Z,193,137.4,979.8,22.3,15.6,519
DPCC_WZ_01,2026-04-12T11:30:00.000Z,190,130.9,897.8,20.4,15.7,619
DPCC_WZ_01,2026-04-12T12:30:00.000Z,181,112.7,733.9,18.2,15.5,666
DPCC_WZ_01,2026-04-12T13:30:00.000Z,169,89.4,542,15.8,14.7,612
DPCC_WZ_01,2026-04-12T14:30:00.000Z,158,69.8,401.4,13,13.5,504
DPCC_WZ_01,2026-04-12T15:30:00.000Z,152,57.2,319.4,11.2,12.7,424
DPCC_WZ_01,2026-04-12T16:30:00.000Z,136,49.9,270.1,11,12.4,399
DPCC_WZ_01,2026-04-12T17:30:00.000Z,130,47.1,244.9,11.8,12.6,401
DPCC_WZ_01,2026-04-12T18:30:00.000Z,154,61.2,360.4,10.4,11.2,427
DPCC_WZ_01,2026-04-12T19:30:00.000Z,152,57.5,301.7,13.9,13.5,503
DPCC_WZ_01,2026-04-12T20:30:00.000Z,153,59.6,267.3,18.4,16.5,602
DPCC_WZ_01,2026-04-12T21:30:00.000Z,153,58.6,271,20.2,18.5,639
DPCC_WZ_01,2026-04-12T22:30:00.000Z,132,48.2,235.2,16.4,18.4,555
DPCC_WZ_01,2026-04-12T23:30:00.000Z,102,36,208.6,9.8,17.2,409
DPCC_WZ_01,2026-04-13T00:30:00.000Z,108,38.3,269.2,4.8,15.7,297
DPCC_WZ_01,2026-04-13T01:30:00.000Z,122,43.9,352,3.1,13.9,259
DPCC_WZ_01,2026-04-13T02:30:00.000Z,135,49.4,432.1,3,11.8,254
DPCC_WZ_01,2026-04-13T03:30:00.000Z,149,54.9,506.6,3.6,10.2,259
DPCC_WZ_01,2026-04-13T04:30:00.000Z,154,60.8,579.3,4.2,9.4,260
DPCC_WZ_01,2026-04-13T05:30:00.000Z,156,65.9,633.3,5.6,9.2,270
DPCC_WZ_01,2026-04-13T06:30:00.000Z,153,59.8,577.4,9.3,10.1,304
DPCC_WZ_01,2026-04-13T07:30:00.000Z,158,68.5,596,14.3,11.4,385
DPCC_WZ_01,2026-04-13T08:30:00.000Z,161,75.7,592.3,21.4,13.2,490
DPCC_WZ_01,2026-04-13T09:30:00.000Z,164,80.3,588.6,27,14.7,569
DPCC_WZ_01,2026-04-13T10:30:00.000Z,165,82.4,555.1,30.3,15.5,600
DPCC_WZ_01,2026-04-13T11:30:00.000Z,166,84.5,525.3,32.2,15.9,604
DPCC_WZ_01,2026-04-13T12:30:00.000Z,167,86.8,501.1,32.3,16.1,594
DPCC_WZ_01,2026-04-13T13:30:00.000Z,169,89.4,508.5,29.5,15.8,563
DPCC_WZ_01,2026-04-13T14:30:00.000Z,169,89.9,512.2,24.9,15.1,517
DPCC_WZ_01,2026-04-13T15:30:00.000Z,165,82.4,438.7,21.4,15,489
DPCC_WZ_01,2026-04-13T16:30:00.000Z,159,70.1,326,19.8,15.6,481
DPCC_WZ_01,2026-04-13T17:30:00.000Z,153,58.9,227.2,19.4,16.7,491
DPCC_WZ_01,2026-04-13T18:30:00.000Z,126,45.6,185.8,15.7,16.9,540
DPCC_WZ_01,2026-04-13T19:30:00.000Z,135,49.5,175.6,20.2,19,688
DPCC_WZ_01,2026-04-13T20:30:00.000Z,152,57.4,148.1,26,21.8,877
DPCC_WZ_01,2026-04-13T21:30:00.000Z,146,53.9,157.4,28.3,24.1,949
DPCC_WZ_01,2026-04-13T22:30:00.000Z,134,48.9,153.2,23.5,25.6,793
DPCC_WZ_01,2026-04-13T23:30:00.000Z,111,39.6,128.5,15.1,26.4,521
DPCC_WZ_01,2026-04-14T00:30:00.000Z,83,27.4,105.5,8.4,25.7,314
DPCC_WZ_01,2026-04-14T01:30:00.000Z,84,27.7,130.9,5.3,22.4,252
DPCC_WZ_01,2026-04-14T02:30:00.000Z,91,31.2,175.6,4,17.5,255
DPCC_WZ_01,2026-04-14T03:30:00.000Z,94,32.4,217.5,3.7,13.6,267
DPCC_WZ_01,2026-04-14T04:30:00.000Z,96,33.3,254.3,3.8,11.4,257
DPCC_WZ_01,2026-04-14T05:30:00.000Z,103,36.2,302.7,5.1,10.1,255
DPCC_WZ_01,2026-04-14T06:30:00.000Z,114,40.7,378.1,8.9,10,301
DPCC_WZ_01,2026-04-14T07:30:00.000Z,144,53.1,434,17,12.2,448
DPCC_WZ_01,2026-04-14T08:30:00.000Z,157,67.3,486.2,27.8,15.1,642
DPCC_WZ_01,2026-04-14T09:30:00.000Z,163,79.2,545.8,34.5,17,762
DPCC_WZ_01,2026-04-14T10:30:00.000Z,167,87.1,594.2,32.9,16.9,733
DPCC_WZ_01,2026-04-14T11:30:00.000Z,168,87.8,584.9,27,15.7,630
DPCC_WZ_01,2026-04-14T12:30:00.000Z,162,76.6,471.2,21.9,14.8,556
DPCC_WZ_01,2026-04-14T13:30:00.000Z,153,60.3,323.2,19.1,14.2,555
DPCC_WZ_01,2026-04-14T14:30:00.000Z,128,46.6,207.7,17.2,13.8,584
DPCC_WZ_01,2026-04-14T15:30:00.000Z,104,36.9,129.5,16.5,14.3,616
DPCC_WZ_01,2026-04-14T16:30:00.000Z,94,32.4,101.3,17.4,16,639
DPCC_WZ_01,2026-04-14T17:30:00.000Z,91,31.2,94.1,19.6,18.6,665
DPCC_WZ_01,2026-04-14T18:30:00.000Z,101,35.5,113.9,19.3,17.1,704
DPCC_WZ_01,2026-04-14T19:30:00.000Z,117,42,122.5,23.4,20.5,794
DPCC_WZ_01,2026-04-14T20:30:00.000Z,133,48.4,116.9,28.7,25.2,898
DPCC_WZ_01,2026-04-14T21:30:00.000Z,120,43.2,114.3,30,27.7,912
DPCC_WZ_01,2026-04-14T22:30:00.000Z,92,31.8,110.6,23.6,26.5,753
DPCC_WZ_01,2026-04-14T23:30:00.000Z,80,26,143,13.2,23.2,505
DPCC_WZ_01,2026-04-15T00:30:00.000Z,88,29.7,197.4,5.3,19.6,312
DPCC_WZ_01,2026-04-15T01:30:00.000Z,98,34.3,276.6,2.6,15.9,235
DPCC_WZ_01,2026-04-15T02:30:00.000Z,113,40.3,364.1,2.4,12,212
DPCC_WZ_01,2026-04-15T03:30:00.000Z,127,46.1,438.7,3.1,9.2,208
DPCC_WZ_01,2026-04-15T04:30:00.000Z,140,51.2,502.9,3.3,7.9,203
DPCC_WZ_01,2026-04-15T05:30:00.000Z,151,56.3,556.9,4.4,7.6,216
DPCC_WZ_01,2026-04-15T06:30:00.000Z,139,51.1,491.7,8.7,8.8,265
DPCC_WZ_01,2026-04-15T07:30:00.000Z,154,61.7,521.5,20.5,12.4,373
DPCC_WZ_01,2026-04-15T08:30:00.000Z,161,74.7,523.4,36.8,17.4,517
DPCC_WZ_01,2026-04-15T09:30:00.000Z,168,88.2,568.1,49.8,21.6,646
DPCC_WZ_01,2026-04-15T10:30:00.000Z,174,99.9,618.4,56.3,24.3,739
DPCC_WZ_01,2026-04-15T11:30:00.000Z,178,107.1,642.6,59.5,26.2,818
DPCC_WZ_01,2026-04-15T12:30:00.000Z,179,109.4,633.3,60.6,27.1,896
DPCC_WZ_01,2026-04-15T13:30:00.000Z,178,108.3,603.5,59.2,26.4,993
DPCC_WZ_01,2026-04-15T14:30:00.000Z,178,108.3,575.6,55.8,24.8,1090
DPCC_WZ_01,2026-04-15T15:30:00.000Z,179,109,551.3,53,23.5,1139
DPCC_WZ_01,2026-04-15T16:30:00.000Z,178,108.5,523.4,51.7,22.8,1092
DPCC_WZ_01,2026-04-15T17:30:00.000Z,178,107.8,499.2,51,22.6,997
DPCC_WZ_01,2026-04-15T18:30:00.000Z,171,93.6,442.4,38.8,22.4,959
DPCC_WZ_01,2026-04-15T19:30:00.000Z,174,99.7,427.5,41.8,24.9,1075
DPCC_WZ_01,2026-04-15T20:30:00.000Z,176,103.6,314.8,45.4,28.2,1247
DPCC_WZ_01,2026-04-15T21:30:00.000Z,164,80.1,214.2,44.5,30.5,1283
DPCC_WZ_01,2026-04-15T22:30:00.000Z,124,44.9,120.6,34.8,31.3,1043
DPCC_WZ_01,2026-04-15T23:30:00.000Z,75,23.4,67.3,20.7,31,667
DPCC_WZ_01,2026-04-16T00:30:00.000Z,64,18.3,57.4,9.7,29.1,377
DPCC_WZ_01,2026-04-16T01:30:00.000Z,65,18.9,70.3,5,24.1,271
DPCC_WZ_01,2026-04-16T02:30:00.000Z,74,22.8,107.8,3.4,17.5,252
DPCC_WZ_01,2026-04-16T03:30:00.000Z,75,23.6,145.3,3.4,12.5,252
DPCC_WZ_01,2026-04-16T04:30:00.000Z,81,26.5,184.9,3.5,10.4,232
DPCC_WZ_01,2026-04-16T05:30:00.000Z,88,29.5,214.2,5.1,10,231
DPCC_WZ_01,2026-04-16T06:30:00.000Z,84,27.6,153.2,10.5,13.7,299
DPCC_WZ_01,2026-04-16T07:30:00.000Z,104,36.8,186.7,20.9,16.9,500
DPCC_WZ_01,2026-04-16T08:30:00.000Z,134,49.1,195.6,35,21.3,770
DPCC_WZ_01,2026-04-16T09:30:00.000Z,152,57.7,244,43.8,24,962
DPCC_WZ_01,2026-04-16T10:30:00.000Z,153,58.6,275.7,41.6,23.4,1001
DPCC_WZ_01,2026-04-16T11:30:00.000Z,148,54.6,258.9,34,21.2,962
DPCC_WZ_01,2026-04-16T12:30:00.000Z,130,47.1,190,29,19.8,930
DPCC_WZ_01,2026-04-16T13:30:00.000Z,120,43.4,150.4,30.3,20,936
DPCC_WZ_01,2026-04-16T14:30:00.000Z,125,45.2,136,34.2,20.8,949
DPCC_WZ_01,2026-04-16T15:30:00.000Z,135,49.2,134.6,37.9,22.3,960
DPCC_WZ_01,2026-04-16T16:30:00.000Z,145,53.4,145.8,40,24.5,955
DPCC_WZ_01,2026-04-16T17:30:00.000Z,149,54.9,149,41.9,27.3,947
DPCC_WZ_01,2026-04-16T18:30:00.000Z,166,85,289.6,42.2,24.8,969
DPCC_WZ_01,2026-04-16T19:30:00.000Z,167,86.1,260.8,44.9,26.9,1078
DPCC_WZ_01,2026-04-16T20:30:00.000Z,165,82.7,249.6,48.1,29.8,1217
DPCC_WZ_01,2026-04-16T21:30:00.000Z,164,80.6,240.3,47.2,31.9,1247
DPCC_WZ_01,2026-04-16T22:30:00.000Z,161,75,253.3,38.5,32.6,1066
DPCC_WZ_01,2026-04-16T23:30:00.000Z,157,67.3,265.4,25.8,32.4,777
DPCC_WZ_01,2026-04-17T00:30:00.000Z,151,55.6,235.2,15.5,31.5,547
DPCC_WZ_01,2026-04-17T01:30:00.000Z,134,49.1,212.8,10,29.3,449
DPCC_WZ_01,2026-04-17T02:30:00.000Z,125,45.2,201.2,6.9,26.2,410
DPCC_WZ_01,2026-04-17T03:30:00.000Z,120,43.2,202.1,5.7,23.9,385
DPCC_WZ_01,2026-04-17T04:30:00.000Z,117,42.1,205.4,6.8,22.8,345
DPCC_WZ_01,2026-04-17T05:30:00.000Z,113,40.5,190.5,9.9,22.5,319
DPCC_WZ_01,2026-04-17T06:30:00.000Z,151,56.1,400.5,9.9,15.8,340
DPCC_WZ_01,2026-04-17T07:30:00.000Z,123,44.6,243.1,15.7,17.2,436
DPCC_WZ_01,2026-04-17T08:30:00.000Z,121,43.7,167.6,23.6,19.1,579
DPCC_WZ_01,2026-04-17T09:30:00.000Z,137,50.2,190,29.5,20.6,727
DPCC_WZ_01,2026-04-17T10:30:00.000Z,154,60.8,264.5,31.6,21.2,884
DPCC_WZ_01,2026-04-17T11:30:00.000Z,159,70.8,332.5,31.7,21.4,1045
DPCC_WZ_01,2026-04-17T12:30:00.000Z,162,77.3,368.8,30.5,21.2,1150
DPCC_WZ_01,2026-04-17T13:30:00.000Z,163,77.8,361.4,27.6,20.6,1155
DPCC_WZ_01,2026-04-17T14:30:00.000Z,162,75.9,340.9,23.5,19.6,1104
DPCC_WZ_01,2026-04-17T15:30:00.000Z,161,74,320.4,20.7,18.9,1069
DPCC_WZ_01,2026-04-17T16:30:00.000Z,159,71.9,290.6,20,18.3,1091
DPCC_WZ_01,2026-04-17T17:30:00.000Z,158,69.2,252.4,20.5,17.8,1129
DPCC_WZ_01,2026-04-17T18:30:00.000Z,174,99.4,443.3,21.7,19.4,1128
DPCC_WZ_01,2026-04-17T19:30:00.000Z,178,107.3,455.4,25.2,21.7,1063
DPCC_WZ_01,2026-04-17T20:30:00.000Z,179,109.2,376.3,29.6,24.9,959
DPCC_WZ_01,2026-04-17T21:30:00.000Z,179,109.7,462.9,30.8,27.8,838
DPCC_WZ_01,2026-04-17T22:30:00.000Z,174,101,461,25.6,30.7,687
DPCC_WZ_01,2026-04-17T23:30:00.000Z,168,87.8,415.4,17,33.1,519
DPCC_WZ_01,2026-04-18T00:30:00.000Z,163,78,370.7,10.1,33,388
DPCC_WZ_01,2026-04-18T01:30:00.000Z,157,68,353,6.5,28,321
DPCC_WZ_01,2026-04-18T02:30:00.000Z,154,61.2,348.3,4.5,20.4,292
DPCC_WZ_01,2026-04-18T03:30:00.000Z,149,54.9,331.6,3.9,14.4,277
DPCC_WZ_01,2026-04-18T04:30:00.000Z,139,51,325,4.2,11.5,248
DPCC_WZ_01,2026-04-18T05:30:00.000Z,133,48.3,323.2,5.9,10.3,234
